sheet,row_id,Chagatai (chg_Arab),Chagatai Latin (chg_Latn),English (eng_Latn),Kazakh (kaz_Cyrl),Russian (rus_Cyrl),Uzbek (uzn_Latn),Turkish (tur_Latn),source_text,source_lang,type,length,Unnamed: 0
Ch 15,165,کدخدا,kädḫudā,father,Әке,Отец,Kadxudo,Baba,kädḫudā,chg,word,1,
Ch 15,166,رشيد,Raşı̇̄d,Rashid,Рашид,Рашид,Rashid,Reşid,Raşı̇̄d,chg,word,1,
Ch 15,168,وعدە,waʿda,promise,Уәде,Обещание,Va'da,Vaat,waʿda,chg,word,1,
Ch 15,188,غايب,ǧāyib,disappeared,Ғайып,Исчезнувший,G‘oyib,Kayıp,ǧāyib,chg,word,1,
Ch 15,189,جهرە,çehre,face,Жүз (шырай),Лицо,Chehra,Çehre,çehre,chg,word,1,
Ch 15,190,چون,çūn,like,Секілді,Как,Chun,Gibi,çūn,chg,word,1,
Ch 15,191,طبقە,ṭabaqa,group,Топ,Слой,Tabaqa,Tabaka,ṭabaqa,chg,word,1,
Ch 15,192,طبقە,ṭabaqa,stratum,Жік,Страта,Tabaqa,Zümre,ṭabaqa,chg,word,1,
Ch 15,193,طبقە,ṭabaqa,type,Түр,Тип,Tabaqa,Tip,ṭabaqa,chg,word,1,
Ch 15,194,لعل,laʿl,ruby,Лағыл,Рубин,La'l,Lal,laʿl,chg,word,1,
Ch 15,195,شکفتە,şukufta,blooming,Гүлдеген,Цветущий,Shukufta,Çiçek açmış,şukufta,chg,word,1,
Ch 15,196,قاش,qaş,eyebrow,Қас,Бровь,Qosh,Kaş,qaş,chg,word,1,
Ch 15,197,قاش,qaş,side,Жақ,Сторона,Qosh,Yan,qaş,chg,word,1,
Ch 15,198,قاش,qaş,presence,Құзыр,Присутствие,Qosh,Huzur,qaş,chg,word,1,
Ch 15,199,قاش,qaş,place,Орын,Место,Qosh,Yer,qaş,chg,word,1,
Ch 15,202,قطع,qaṭʿ,cutting,Кесу,Резать,Qat',Kesme,qaṭʿ,chg,word,1,
Ch 15,204,معقول,maʿqūl,satisfied,Мақұл,Приемлемый,Ma'qul,Makul,maʿqūl,chg,word,1,
Ch 15,205,معقول,maʿqūl,willing,Риза,Согласный,Ma'qul,Razı,maʿqūl,chg,word,1,
Ch 15,206,رحمت,raḥmat,mercy,Рақмет,Спасибо,Rahmat,Rahmet,raḥmat,chg,word,1,
Ch 15,207,رحمت,raḥmat,thank you,Шүкір,Благодарность,Rahmat,Şükür,raḥmat,chg,word,1,
Ch 15,208,نصيحت,naṣı̇̄ḥat,advice,Насихат,Совет,Nasihat,Nasihat,naṣı̇̄ḥat,chg,word,1,
Ch 15,209,زينهار,zı̇̄nhār,warning,Зинһар,Остерегайся,Zinhor,Zinhar,zı̇̄nhār,chg,word,1,
Ch 15,210,فرض,farż,obligation,Парыз,Обязанность,Farz,Farz,farż,chg,word,1,
Ch 15,211,واجب,wācib,necessary,Уәжіп,Необходимое,Vojib,Vacip,wācib,chg,word,1,
Ch 15,212,سنت,sünnet,tradition,Сүннет,Традиция,Sunnat,Sünnet,sünnet,chg,word,1,
Ch 15,213,ترک,tärk,abandonment,Тәрк,Оставление,Tark,Terk,tärk,chg,word,1,
Ch 15,234,تورە,töre,title,Төре,Титул (правитель),To‘ra,Töre (unvan),töre,chg,word,1,
Ch 15,235,تورام,törem,Tughluq Temür Khan,Төрем,Мой Торе,To‘ram,Törem,törem,chg,word,1,
Ch 15,236,بالا سغون,Balasaǧun,Balasaghun,Баласағұн,Баласагун,Bolosog‘un,Balasagun,Balasaǧun,chg,word,1,
Ch 15,237,بربر,Barbar,Berber,Бәрбәр,Бербер,Barbar,Berber,Barbar,chg,word,1,
Ch 15,238,کوس کيان,Kōs-kiyān,Caucasian,Кавказ (Кус Киян),Кавказ (Кус-Киян),Ko‘s-Kiyon,Kûs-Keyan,Kōs-kiyān,chg,word,1,
Ch 15,239,ماچين,Māçin,Southern China,Машын (Оңтүстік Қытай),Мачин (Южный Китай),Mochin,Maçin,Māçin,chg,word,1,
Ch 15,240,ماجين,Māçin,Machin,Машын,Мачин,Mochin,Maçin,Māçin,chg,word,1,
Ch 15,241,باج,bāc,tax,Алым (баж),Дань,Boj,Baç (vergi),bāc,chg,word,1,
Ch 15,242,خراجت,ḫarācat,expenditure,Харажат (шығын),Расход,Xarojat,Harcama,ḫarācat,chg,word,1,
Ch 15,243,خراجت,ḫarācat,tax,Салық,Налог,Xarojat,Haraç (vergi),ḫarācat,chg,word,1,
Ch 15,244,الت,elt-,to transport,Апару,Доставлять,Elt-,İletmek (götürmek),elt-,chg,word,1,
Ch 15,245,الت,elt-,to take,Алу,Брать,Elt-,Almak,elt-,chg,word,1,
Ch 15,246,اولا,awla-,to hunt,Аулау,Охотиться,Ovla-,Avlamak,awla-,chg,word,1,
Ch 15,247,اورلا,örle-,to get up,Тұру (өрлеу),Вставать,O‘rla-,Kalkmak (yükselmek),örle-,chg,word,1,
Ch 15,248,خانقە,ḫānqah,Sufi lodge,Ханака (діни үй),Ханака (суфийская обитель),Xonaqo,Hankah (tekke),ḫānqah,chg,word,1,
Ch 15,249,ازان,azān,the call to prayer,Азан,Азан (призыв к молитве),Azon,Ezan,azān,chg,word,1,
Ch 15,250,خواب آلودە,ḫᵛāb-ālūda,sleepy,Ұйқылы,Сонный,Xob-oluda,Uykulu (hab-alude),ḫᵛāb-ālūda,chg,word,1,
Ch 15,251,يات-,yat-,to lie,Жату,Лежать,Yot-,Yatmak,yat-,chg,word,1,
Ch 15,252,يات-,yat-,to lie down,Жату,Ложиться,Yot-,Uzanmak,yat-,chg,word,1,
Ch 15,253,قولاق,qulaq,ear,Құлақ,Ухо,Quloq,Kulak,qulaq,chg,word,1,
Ch 15,254,آواز,āwāz,sound,Дауыс,Звук,Ovoz,Avaz (ses),āwāz,chg,word,1,
Ch 15,255,آواز,āwāz,voice,Үн,Голос,Ovoz,Ses,āwāz,chg,word,1,
Ch 15,256,خوش,ḫoş,pleasant,Жағымды,Приятный,Xush,Hoş,ḫoş,chg,word,1,
Ch 15,257,خوش,ḫoş,well,Жақсы,Хороший,Xush,Güzel,ḫoş,chg,word,1,
Ch 15,258,اختيار,iḫtiyār,choice,Ерік (таңдау),Выбор,Ixtiyor,İhtiyar (seçim),iḫtiyār,chg,word,1,
Ch 15,259,يومشا-,yumşa-,to soften,Жұмсару,Смягчаться,Yumsha-,Yumuşamak,yumşa-,chg,word,1,
Ch 15,260,اشک,aşk,tear,Көз жасы,Слеза,Ashk,Eşk (gözyaşı),aşk,chg,word,1,
Ch 15,261,اشک,aşk,teardrop,Тамшы,Слезинка,Ashk,Gözyaşı damlası,aşk,chg,word,1,
Ch 15,262,ندامت,nedāmet,regret,Өкініш,Сожаление,Nadomat,Nedamet (pişmanlık),nedāmet,chg,word,1,
Ch 15,264,ريزان,rı̇̄zān,pouring,Төгілу (ағу),Льющийся,Rizon,Rizan (dökülen),rı̇̄zān,chg,word,1,
Ch 15,265,آە,āh,sigh,Аһ (күрсіну),Вздох,Oh,Ah,āh,chg,word,1,
Ch 15,266,سرباز,sarbāz,soldier,Сарбаз (әскер),Солдат,Sarboz,Serbaz (asker),sarbāz,chg,word,1,
Ch 15,267,دیل,dil,heart,Жүрек (көңіл),Сердце,Dil,Dil (gönül),dil,chg,word,1,
Ch 15,268,پردرد,pur-derd,painful,Қайғылы,Болезненный,Purdard,Pür-dert (dertli),pur-derd,chg,word,1,
Ch 15,269,رکابدار,rikābdār,stirrup-holder,Рікәбдар (үзеңгіші),Стремянный,Rikobdor,Rikabdar,rikābdār,chg,word,1,
Ch 15,270,منادي کر,munādi-ger,herald,Жаршы,Глашатай,Munodigar,Münadi,munādi-ger,chg,word,1,
Ch 15,271,ايرسە,érse,thereupon,Сонда,Тогда (после этого),Ersa,İse (bunun üzerine),érse,chg,word,1,
Ch 15,273,بانک,bāñ,call,Айғай (шақыру),Зов,Bong,Bank (ezan sesi),bāñ,chg,word,1,
Ch 15,274,بانک,bāñ,cry,Айғай,Крик,Bong,Nara,bāñ,chg,word,1,
Ch 15,276,اون,ün,sound,Үн,Звук,Un,Ün (ses),ün,chg,word,1,
Ch 15,277,بارى,barı,all,Барлық,Все,Bori,Hepsi,barı,chg,word,1,
Ch 15,278,بارى,barı,the whole thing,Барлығы,Всё,Bori,Tamamı,barı,chg,word,1,
Ch 15,279,انشاء الله,inşāʾallāh,God willing,Иншалла (Құдай қаласа),Если пожелает Аллах,Inshaalloh,İnşallah,inşāʾallāh,chg,word,1,
Ch 15,280,مشرک,müşrik,polytheist,Мүшрік (көпқұдайшыл),Многобожник,Mushrik,Müşrik,müşrik,chg,word,1,
Ch 15,281,اويقولا,uyqula-,to sleep,Ұйықтау,Спать,Uyqula-,Uyuklamak,uyqula-,chg,word,1,
Ch 15,282,سوزلا,sözle-,to talk,Сөйлеу,Говорить,So‘zla-,Sözlemek (konuşmak),sözle-,chg,word,1,
Ch 15,283,آطلا,aṭla-,to ride a horse,Аттану,Садиться на коня,Otlan-,Atlamak (ata binmek),aṭla-,chg,word,1,
Ch 15,290,قزيل,qızıl,red,Қызыл,Красный,Qizil,Kızıl,qızıl,chg,word,1,
Ch 15,291,باقش,baqış,tent gear,Бау-шу (жабдық),Снаряжение шатра,Boqish,Bakış (çadır donanımı),baqış,chg,word,1,
Ch 15,292,التون,altun,gold,Алтын,Золото,Oltin,Altın,altun,chg,word,1,
Ch 15,293,کرسى,kursı̇̄,throne,Күрсі (тақ),Трон,Kursi,Kürsü (taht),kursı̇̄,chg,word,1,
Ch 15,294,قونک,qoñ,bottom,Құйрық,Зад,Qo‘ng,Kıç (kaba et),qoñ,chg,word,1,
Ch 15,295,قونک,qoñ,guest,Арт,Задница,Qo‘ng,Arka,qoñ,chg,word,1,
Ch 15,296,قول,qol,hand,Қол,Рука,Qo‘l,Kol (el),qol,chg,word,1,
Ch 15,297,اوراتور,uratur-,to cause to halt,Тоқтату,Останавливать,Uratur-,Durdurmak,uratur-,chg,word,1,
Ch 15,298,غرە,ǧurra,spot,Мең (дақ),Пятно,G‘urra,Benek,ǧurra,chg,word,1,
Ch 15,299,غرە,ǧurra,white spot,Ақ дақ,Белое пятно,G‘urra,Akıtma (at/hayvan alnında),ǧurra,chg,word,1,
Ch 15,300,تايغان,tayǧan,hunting dog,Тайған (ит),Гончая,Tog‘an,Tazı (taygan),tayǧan,chg,word,1,
Ch 15,302,روبرو,rū-ba-rū,face-to-face,Бетпе-бет,Лицом к лицу,Ro‘baro‘,Yüz yüze (ruberu),rū-ba-rū,chg,word,1,
Ch 15,312,يعنى,yaʿnı̇̄,that is to say,Яғни,То есть,Ya'ni,Yani,yaʿnı̇̄,chg,word,1,
Ch 15,313,تريک,tirik,upright,Тірі,Живой,Tirik,Diri,tirik,chg,word,1,
Ch 15,314,تريک,tirik,alive,Сау,Здоровый,Tirik,Sağ,tirik,chg,word,1,
Ch 15,316,نماز,namāz,prayer,Намаз,Молитва,Namoz,Namaz,namāz,chg,word,1,
Ch 15,317,اولى,äwlā,more important,Артық (абзал),Более важный,Avlo,Evla (daha iyi),äwlā,chg,word,1,
Ch 15,318,اولى,äwlā,taking precedence,Басым,Превосходящий,Avlo,Üstün,äwlā,chg,word,1,
Ch 15,319,اکر,eger,if,Егер,Если,Agar,Eğer,eger,chg,word,1,
Ch 15,320,اعتبار,iʿtibār,the thing on which a matter dépends,Игілік (мән),Суть (значение),E'tibor,İtibar (değer),iʿtibār,chg,word,1,
Ch 16,0,قصە,qiṣṣa,story,қисса,сказание,qissa,kıssa,qiṣṣa,chg,word,1,
Ch 16,1,عاج,ʿĀc,the antediluvian giant Aj,Адж,Адж,Oj,Ac,ʿĀc,chg,word,1,
Ch 16,2,عنوق,ʿAnūq,Anuq,Ануқ,Анук,Unuq,Unuk,ʿAnūq,chg,word,1,
Ch 16,3,عنوق,ʿAnūq,an evil daughter of Adam and Eve,Ануқ,Анук,Unuq,Unuk,ʿAnūq,chg,word,1,
Ch 16,4,نوح,Nūḥ,Noah,Нұх,Нух,Nuh,Nuh,Nūḥ,chg,word,1,
Ch 16,5,عادى,ʿādı̇̄,member of the tribe of Ad,адтық,адит,odiy,Ad kavminden,ʿādı̇̄,chg,word,1,
Ch 16,6,عادى,ʿādı̇̄,giant in stature,дәу,великан,bahaybat,dev,ʿādı̇̄,chg,word,1,
Ch 16,7,کمرسە,kimerse,someone,біреу,кто-то,kimsan,kimse,kimerse,chg,word,1,
Ch 16,8,کمرسە,kimerse,person,кісі,человек,kimsa,kişi,kimerse,chg,word,1,
Ch 16,9,آدم,Ādam,Adam,Адам,Адам,Odam,Adem,Ādam,chg,word,1,
Ch 16,10,آدم,Ādam,the first man,Адам,Адам,Odam,Adem,Ādam,chg,word,1,
Ch 16,11,اياغ,ayaǧ,foot,аяқ,нога,oyoq,ayak,ayaǧ,chg,word,1,
Ch 16,12,خوراک,ḫorāk,food,қорек,пища,xurak,yiyecek,ḫorāk,chg,word,1,
Ch 16,13,خوراک,ḫorāk,sustenance,азық,пропитание,ozuqa,azık,ḫorāk,chg,word,1,
Ch 16,14,جانکال,çengel,wilderness,тоғай,чаща,changalzor,çalılık,çengel,chg,word,1,
Ch 16,15,آلقات,alqat,scrub,алқа,ягоды,alqor,yaban meyvesi,alqat,chg,word,1,
Ch 16,16,آلقات,alqat,bushes,бұта,кустарник,buta,çalı,alqat,chg,word,1,
Ch 16,17,يول,yul-,to pull up,жұлу,вырывать,yulmoq,yolmak,yul-,chg,word,1,
Ch 16,18,يول,yul-,to pluck,жұлу,срывать,uzmoq,koparmak,yul-,chg,word,1,
Ch 16,19,قاتيش,qatış-,to join together,қосу,смешивать,qo'shmoq,katmak,qatış-,chg,word,1,
Ch 16,20,قاتيش,qatış-,to meet,түйісу,встречаться,uchrashmoq,kavuşmak,qatış-,chg,word,1,
Ch 16,21,شوم,şum-,to suck on,сору,сосать,shimmoq,emmek,şum-,chg,word,1,
Ch 16,22,يوتا,yöte-,to swallow,жұту,глотать,yutmoq,yutmak,yöte-,chg,word,1,
Ch 16,23,آفتاب,āftāb,sun,күн,солнце,oftob,güneş,āftāb,chg,word,1,
Ch 16,24,فيش,fiş-,to ripen,пісу,зреть,pishmoq,pişmek,fiş-,chg,word,1,
Ch 16,25,فيش,fiş-,to be ready,дайын болу,быть готовым,tayyor bo'lmoq,hazır olmak,fiş-,chg,word,1,
Ch 16,26,فيش,fiş-,to be prepared through cooking,пісу,готовиться,pishmoq,pişmek,fiş-,chg,word,1,
Ch 16,27,فيشور,fişür-,to cook,пісіру,готовить,pishirmoq,pişirmek,fişür-,chg,word,1,
Ch 16,28,بلکە,belki,perhaps,бәлкім,возможно,balki,belki,belki,chg,word,1,
Ch 16,29,بلکە,belki,even,тіпті,даже,hatto,hatta,belki,chg,word,1,
Ch 16,30,اوستخوان,ustuḫᵛān,skeleton,қаңқа,скелет,ustixon,iskelet,ustuḫᵛān,chg,word,1,
Ch 16,31,اوستخوان,ustuḫᵛān,bone,сүйек,кость,suyak,kemik,ustuḫᵛān,chg,word,1,
Ch 16,36,شهرداکی,şahardeki,in the city,қаладағы,находящийся в городе,shahardagi,şehirdeki,şahardeki,chg,word,1,
Ch 16,37,شهرداقي,şahardeki,in the city,қаладағы,который в городе,shahardagi,şehirdeki,şahardeki,chg,word,1,
Ch 16,38,کليش,keliş,coming,келу,приход,kelish,geliş,keliş,chg,word,1,
Ch 16,39,قاتيشيچە,qatışıça,as they meet,қосылғанша,смешиваясь,qo'shilguncha,karışınca,qatışıça,chg,word,1,
Ch 16,40,قاتيشيچە,qatışıça,meeting,кездесу,встреча,uchrashish,buluşma,qatışıça,chg,word,1,
Ch 16,41,آلغانيچە,alǧanıça,as he took,алғанша,пока брал,olguncha,alınca,alǧanıça,chg,word,1,
Ch 16,42,آلغانيچە,alǧanıça,taking,алу,взятие,olish,alma,alǧanıça,chg,word,1,
Ch 16,43,کلتور,keltür-,to cause to come,келтіру,приводить,keltirmoq,getirmek,keltür-,chg,word,1,
Ch 16,44,کلتور,keltür-,to bring,әкелу,приносить,olib kelmoq,getirmek,keltür-,chg,word,1,
Ch 16,45,کلتور,keltür-,to pass down over generations,жеткізу,передавать,yetkazmoq,aktarmak,keltür-,chg,word,1,
Ch 16,46,طوفان,ṭūfān,the Flood,топан су,потоп,to'fon,tufan,ṭūfān,chg,word,1,
Ch 16,47,هلاک,hälāk,destroyed,қираған,уничтоженный,halok,helak,hälāk,chg,word,1,
Ch 16,48,هلاک,hälāk,killed,өлген,погибший,o'lgan,ölmüş,hälāk,chg,word,1,
Ch 16,49,يقا,yaqa,edge,жаға,край,yoqa,yaka,yaqa,chg,word,1,
Ch 16,50,يقا,yaqa,side,жақ,сторона,tomon,taraf,yaqa,chg,word,1,
Ch 16,51,تز,tez,knee,тізе,колено,tizza,diz,tez,chg,word,1,
Ch 16,52,يوققارى,yoqqarı,high,жоғары,высоко,yuqori,yukarı,yoqqarı,chg,word,1,
Ch 16,53,يوققارى,yoqqarı,above,үстінде,наверху,yuqorida,yukarıda,yoqqarı,chg,word,1,
Ch 16,54,يمان,yaman,very much,қатты,очень,juda,yaman,yaman,chg,word,1,
Ch 16,55,کونلا,künle-,to be jealous,қызғану,ревновать,rashk qilmoq,kıskanmak,künle-,chg,word,1,
Ch 16,56,اوستون,üstün,area above,үсті,верх,usti,üstü,üstün,chg,word,1,
Ch 16,57,اوستون,üstün,upper,жоғарғы,верхний,yuqori,yukarı,üstün,chg,word,1,
Ch 16,58,جفت,cüft,couple,жұп,чета,juft,çift,cüft,chg,word,1,
Ch 16,59,جفت,cüft,pair,жұп,пара,juft,çift,cüft,chg,word,1,
Ch 16,60,قورق,qorq-,to fear,қорқу,бояться,qo'rqmoq,korkmak,qorq-,chg,word,1,
Ch 16,61,قبول,qabūl,acceptance,қабыл,принятие,qabul,kabul,qabūl,chg,word,1,
Ch 16,62,قبول,qabūl,consent,келісім,согласие,rozilik,rıza,qabūl,chg,word,1,
Ch 16,63,تانکلاسى,tañlası,dawn,таң,рассвет,tong,tan,tañlası,chg,word,1,
Ch 16,64,تانکلاسى,tañlası,the morning after,ертесіне,на следующее утро,ertasi tongda,ertesi sabah,tañlası,chg,word,1,
Ch 16,65,قويروق,quyruq,tail,құйрық,хвост,quyruq,kuyruk,quyruq,chg,word,1,
Ch 16,66,قويروق,quyruq,foot of a mountain,тау етегі,подножие горы,tog' etagi,dağ eteği,quyruq,chg,word,1,
Ch 16,67,يکت,yigit,young man,жігіт,юноша,yigit,yiğit,yigit,chg,word,1,
Ch 16,68,عاشيق,ʿāşıq,in love,ғашық,влюбленный,oshiq,aşık,ʿāşıq,chg,word,1,
Ch 16,69,عاشيق,ʿāşıq,passion,ғашықтық,страсть,oshiqlik,aşk,ʿāşıq,chg,word,1,
Ch 16,70,شيدا,şäydā,mad,диуана,безумный,shaydo,çılgın,şäydā,chg,word,1,
Ch 16,71,شيدا,şäydā,crazy,ессіз,сумасшедший,telba,deli,şäydā,chg,word,1,
Ch 16,72,بربر,bir-bir,each other,бір-бірі,друг друга,bir-biri,birbirleri,bir-bir,chg,word,1,
Ch 16,73,بربردە,bir-birde,together,бірге,вместе,birga,birlikte,bir-birde,chg,word,1,
Ch 16,74,حيلە,ḥıyla,trick,айла,хитрость,hiyla,hile,ḥıyla,chg,word,1,
Ch 16,75,حيلە,ḥıyla,plan,жоспар,план,reja,plan,ḥıyla,chg,word,1,
Ch 16,76,حيلە,ḥıyla,plot,қастандық,заговор,fitna,komplo,ḥıyla,chg,word,1,
Ch 16,77,حيلە,ḥıyla,scheme,қулық,схема,nayrang,düzen,ḥıyla,chg,word,1,
Ch 16,78,ماما,mama,old woman,кемпір,старуха,kampir,yaşlı kadın,mama,chg,word,1,
Ch 16,79,حال,ḥāl,situation,хал,положение,hol,hal,ḥāl,chg,word,1,
Ch 16,80,يغاجي,yaǧaççı,carpenter,ағаш ұстасы,плотник,yog'och ustasi,marangoz,yaǧaççı,chg,word,1,
Ch 16,81,صندوق,ṣanduq,box,сандық,сундук,sandiq,sandık,ṣanduq,chg,word,1,
Ch 16,82,ايتور,éttür-,to cause to make,жасатқызу,заставить сделать,yasattirmoq,yaptırmak,éttür-,chg,word,1,
Ch 16,83,ايتور,éttür-,to have something made,жасату,заказать изготовление,yasattirmoq,yaptırmak,éttür-,chg,word,1,
Ch 16,84,توپ,tüp,root,түп,корень,tub,dip,tüp,chg,word,1,
Ch 16,85,توپ,tüp,bottom,етек,низ,tub,dip,tüp,chg,word,1,
Ch 16,86,يغلا,yıǧla-,to cry,жылау,плакать,yig'lamoq,ağlamak,yıǧla-,chg,word,1,
Ch 16,87,يغلا,yıǧla-,to weep,еңіреу,рыдать,faryod qilmoq,feryat etmek,yıǧla-,chg,word,1,
Ch 16,88,امانت,amānat,an object held in trust for another person,аманат,вверенное,omonat,emanet,amānat,chg,word,1,
Ch 16,89,ساقلا,saqla-,to save,сақтау,сохранять,saqlamoq,saklamak,saqla-,chg,word,1,
Ch 16,90,ساقلا,saqla-,to keep,ұстау,хранить,tutmoq,tutmak,saqla-,chg,word,1,
Ch 16,91,ساقلا,saqla-,to preserve,қорғау,беречь,asramoq,korumak,saqla-,chg,word,1,
Ch 16,92,ساقلا,saqla-,to wait,күту,ждать,kutmoq,beklemek,saqla-,chg,word,1,
Ch 16,93,اعتماد,iʿtimād,trust,сенім,доверие,ishonch,güven,iʿtimād,chg,word,1,
Ch 16,94,اعتماد,iʿtimād,confidence,сенімділік,уверенность,ishonch,itimat,iʿtimād,chg,word,1,
Ch 16,95,آغيز,aǧız,mouth,ауыз,рот,og'iz,ağız,aǧız,chg,word,1,
