id,sheet,source_text,target_text,source_lang,target_lang,type,length
Ch 16_75_en,Ch 16,ḥıyla,plan,chg,en,word,1
Ch 16_75_kk,Ch 16,ḥıyla,жоспар,chg,kk,word,1
Ch 16_75_ru,Ch 16,ḥıyla,план,chg,ru,word,1
Ch 16_75_uz,Ch 16,ḥıyla,reja,chg,uz,word,1
Ch 16_75_tr,Ch 16,ḥıyla,plan,chg,tr,word,1
Ch 16_76_en,Ch 16,ḥıyla,plot,chg,en,word,1
Ch 16_76_kk,Ch 16,ḥıyla,қастандық,chg,kk,word,1
Ch 16_76_ru,Ch 16,ḥıyla,заговор,chg,ru,word,1
Ch 16_76_uz,Ch 16,ḥıyla,fitna,chg,uz,word,1
Ch 16_76_tr,Ch 16,ḥıyla,komplo,chg,tr,word,1
Ch 16_77_en,Ch 16,ḥıyla,scheme,chg,en,word,1
Ch 16_77_kk,Ch 16,ḥıyla,қулық,chg,kk,word,1
Ch 16_77_ru,Ch 16,ḥıyla,схема,chg,ru,word,1
Ch 16_77_uz,Ch 16,ḥıyla,nayrang,chg,uz,word,1
Ch 16_77_tr,Ch 16,ḥıyla,düzen,chg,tr,word,1
Ch 16_80_en,Ch 16,yaǧaççı,carpenter,chg,en,word,1
Ch 16_80_kk,Ch 16,yaǧaççı,ағаш ұстасы,chg,kk,word,1
Ch 16_80_ru,Ch 16,yaǧaççı,плотник,chg,ru,word,1
Ch 16_80_uz,Ch 16,yaǧaççı,yog'och ustasi,chg,uz,word,1
Ch 16_80_tr,Ch 16,yaǧaççı,marangoz,chg,tr,word,1
Ch 16_84_en,Ch 16,tüp,root,chg,en,word,1
Ch 16_84_kk,Ch 16,tüp,түп,chg,kk,word,1
Ch 16_84_ru,Ch 16,tüp,корень,chg,ru,word,1
Ch 16_84_uz,Ch 16,tüp,tub,chg,uz,word,1
Ch 16_84_tr,Ch 16,tüp,dip,chg,tr,word,1
Ch 16_85_en,Ch 16,tüp,bottom,chg,en,word,1
Ch 16_85_kk,Ch 16,tüp,етек,chg,kk,word,1
Ch 16_85_ru,Ch 16,tüp,низ,chg,ru,word,1
Ch 16_86_en,Ch 16,yıǧla-,to cry,chg,en,word,1
Ch 16_86_kk,Ch 16,yıǧla-,жылау,chg,kk,word,1
Ch 16_86_ru,Ch 16,yıǧla-,плакать,chg,ru,word,1
Ch 16_86_uz,Ch 16,yıǧla-,yig'lamoq,chg,uz,word,1
Ch 16_86_tr,Ch 16,yıǧla-,ağlamak,chg,tr,word,1
Ch 16_87_en,Ch 16,yıǧla-,to weep,chg,en,word,1
Ch 16_87_kk,Ch 16,yıǧla-,еңіреу,chg,kk,word,1
Ch 16_87_ru,Ch 16,yıǧla-,рыдать,chg,ru,word,1
Ch 16_87_uz,Ch 16,yıǧla-,faryod qilmoq,chg,uz,word,1
Ch 16_87_tr,Ch 16,yıǧla-,feryat etmek,chg,tr,word,1
Ch 16_89_en,Ch 16,saqla-,to save,chg,en,word,1
Ch 16_89_kk,Ch 16,saqla-,сақтау,chg,kk,word,1
Ch 16_89_ru,Ch 16,saqla-,сохранять,chg,ru,word,1
Ch 16_89_uz,Ch 16,saqla-,saqlamoq,chg,uz,word,1
Ch 16_89_tr,Ch 16,saqla-,saklamak,chg,tr,word,1
Ch 16_90_en,Ch 16,saqla-,to keep,chg,en,word,1
Ch 16_90_kk,Ch 16,saqla-,ұстау,chg,kk,word,1
Ch 16_90_ru,Ch 16,saqla-,хранить,chg,ru,word,1
Ch 16_90_uz,Ch 16,saqla-,tutmoq,chg,uz,word,1
Ch 16_90_tr,Ch 16,saqla-,tutmak,chg,tr,word,1
Ch 16_91_en,Ch 16,saqla-,to preserve,chg,en,word,1
Ch 16_91_kk,Ch 16,saqla-,қорғау,chg,kk,word,1
Ch 16_91_ru,Ch 16,saqla-,беречь,chg,ru,word,1
Ch 16_91_uz,Ch 16,saqla-,asramoq,chg,uz,word,1
Ch 16_91_tr,Ch 16,saqla-,korumak,chg,tr,word,1
Ch 16_92_en,Ch 16,saqla-,to wait,chg,en,word,1
Ch 16_92_kk,Ch 16,saqla-,күту,chg,kk,word,1
Ch 16_92_ru,Ch 16,saqla-,ждать,chg,ru,word,1
Ch 16_92_uz,Ch 16,saqla-,kutmoq,chg,uz,word,1
Ch 16_92_tr,Ch 16,saqla-,beklemek,chg,tr,word,1
Ch 16_93_en,Ch 16,iʿtimād,trust,chg,en,word,1
Ch 16_93_kk,Ch 16,iʿtimād,сенім,chg,kk,word,1
Ch 16_93_ru,Ch 16,iʿtimād,доверие,chg,ru,word,1
Ch 16_93_uz,Ch 16,iʿtimād,ishonch,chg,uz,word,1
Ch 16_93_tr,Ch 16,iʿtimād,güven,chg,tr,word,1
Ch 16_94_en,Ch 16,iʿtimād,confidence,chg,en,word,1
Ch 16_94_kk,Ch 16,iʿtimād,сенімділік,chg,kk,word,1
Ch 16_94_ru,Ch 16,iʿtimād,уверенность,chg,ru,word,1
Ch 16_94_tr,Ch 16,iʿtimād,itimat,chg,tr,word,1
Ch 16_97_en,Ch 16,çıqar-,to cause to exit,chg,en,word,1
Ch 16_97_ru,Ch 16,çıqar-,выводить,chg,ru,word,1
Ch 16_98_en,Ch 16,çıqar-,to let out,chg,en,word,1
Ch 16_98_kk,Ch 16,çıqar-,босату,chg,kk,word,1
Ch 16_98_ru,Ch 16,çıqar-,выпускать,chg,ru,word,1
Ch 16_98_uz,Ch 16,çıqar-,qo'yib yubormoq,chg,uz,word,1
Ch 16_98_tr,Ch 16,çıqar-,salıvermek,chg,tr,word,1
Ch 16_99_en,Ch 16,ʿişret,spending time together,chg,en,word,1
Ch 16_99_kk,Ch 16,ʿişret,сауық-сайран,chg,kk,word,1
Ch 16_99_ru,Ch 16,ʿişret,совместное времяпрепровождение,chg,ru,word,1
Ch 16_99_uz,Ch 16,ʿişret,ishrat,chg,uz,word,1
Ch 16_99_tr,Ch 16,ʿişret,işret,chg,tr,word,1
Ch 16_101_en,Ch 16,ur-,to strike,chg,en,word,1
Ch 16_101_kk,Ch 16,ur-,ұру,chg,kk,word,1
Ch 16_101_ru,Ch 16,ur-,ударять,chg,ru,word,1
Ch 16_101_uz,Ch 16,ur-,urmoq,chg,uz,word,1
Ch 16_101_tr,Ch 16,ur-,vurmak,chg,tr,word,1
Ch 16_102_en,Ch 16,ur-,to hit,chg,en,word,1
Ch 16_102_kk,Ch 16,ur-,соғу,chg,kk,word,1
Ch 16_102_ru,Ch 16,ur-,бить,chg,ru,word,1
Ch 16_102_tr,Ch 16,ur-,çarpmak,chg,tr,word,1
Ch 16_103_en,Ch 16,pāra pāra,broken into pieces,chg,en,phrase,2
Ch 16_103_kk,Ch 16,pāra pāra,парша-парша,chg,kk,phrase,2
Ch 16_103_ru,Ch 16,pāra pāra,вдребезги,chg,ru,phrase,2
Ch 16_103_uz,Ch 16,pāra pāra,pora-pora,chg,uz,phrase,2
Ch 16_103_tr,Ch 16,pāra pāra,paramparça,chg,tr,phrase,2
Ch 16_104_en,Ch 16,saqlap berseñ,if you would protect it for me,chg,en,phrase,2
Ch 16_104_kk,Ch 16,saqlap berseñ,сақтап берсең,chg,kk,phrase,2
Ch 16_104_ru,Ch 16,saqlap berseñ,если сохранишь для меня,chg,ru,phrase,2
Ch 16_104_uz,Ch 16,saqlap berseñ,saqlab bersang,chg,uz,phrase,2
Ch 16_104_tr,Ch 16,saqlap berseñ,saklayıversen,chg,tr,phrase,2
Ch 16_105_en,Ch 16,Segizinçi qıṣṣa: ʿĀc ibn-i ʿAnūqnıñ wāqıʿası turur.,The Eighth Story: The Story of Aj son of Anuq.,chg,en,sentence,7
Ch 16_105_kk,Ch 16,Segizinçi qıṣṣa: ʿĀc ibn-i ʿAnūqnıñ wāqıʿası turur.,Сегізінші қисса: Адж ибн Ануқтың оқиғасы туралы.,chg,kk,sentence,7
Ch 16_105_ru,Ch 16,Segizinçi qıṣṣa: ʿĀc ibn-i ʿAnūqnıñ wāqıʿası turur.,Восьмое сказание: История Аджа ибн Анука.,chg,ru,sentence,7
Ch 16_105_uz,Ch 16,Segizinçi qıṣṣa: ʿĀc ibn-i ʿAnūqnıñ wāqıʿası turur.,Sakkizinchi qissa: Oj ibn Unuqning voqeasi turur.,chg,uz,sentence,7
Ch 16_105_tr,Ch 16,Segizinçi qıṣṣa: ʿĀc ibn-i ʿAnūqnıñ wāqıʿası turur.,Sekizinci kıssa: Ac ibn-i Unuk'un vakasıdır.,chg,tr,sentence,7
Ch 16_106_en,Ch 16,"Andaǧ riwāyat qılurlar kim, ḥażret-i Nūḥ ʿaläyhi‘s-sälamnıñ waqtlarıda ʿĀc ibn-i ʿAnūq dép bir ʿādı̇̄ kimerse bar érdi.","The story is told that, in the time of Noah, there was a giant named Aj son of Anuq.",chg,en,sentence,17
Ch 16_106_kk,Ch 16,"Andaǧ riwāyat qılurlar kim, ḥażret-i Nūḥ ʿaläyhi‘s-sälamnıñ waqtlarıda ʿĀc ibn-i ʿAnūq dép bir ʿādı̇̄ kimerse bar érdi.","Солай риуаят қылады кім, Хазрет Нұх ғалейһиссәләмнің уақыттарында Адж ибн Ануқ деп бір адтық кісі бар еді.",chg,kk,sentence,17
Ch 16_106_ru,Ch 16,"Andaǧ riwāyat qılurlar kim, ḥażret-i Nūḥ ʿaläyhi‘s-sälamnıñ waqtlarıda ʿĀc ibn-i ʿAnūq dép bir ʿādı̇̄ kimerse bar érdi.","Так рассказывают, что во времена пророка Нуха, мир ему, был один человек из племени адитов по имени Адж ибн Анук.",chg,ru,sentence,17
Ch 16_106_uz,Ch 16,"Andaǧ riwāyat qılurlar kim, ḥażret-i Nūḥ ʿaläyhi‘s-sälamnıñ waqtlarıda ʿĀc ibn-i ʿAnūq dép bir ʿādı̇̄ kimerse bar érdi.","Shunday rivoyat qilurlarkim, Hazrat Nuh alayhissalomning vaqtlarida Oj ibn Unuq deb bir odiy kimsa bor edi.",chg,uz,sentence,17
Ch 16_106_tr,Ch 16,"Andaǧ riwāyat qılurlar kim, ḥażret-i Nūḥ ʿaläyhi‘s-sälamnıñ waqtlarıda ʿĀc ibn-i ʿAnūq dép bir ʿādı̇̄ kimerse bar érdi.","Şöyle rivayet kılarlar ki, Hazreti Nuh aleyhisselamın vakitlerinde Ac ibn-i Unuk deyip bir Ad kavminden kimse var idi.",chg,tr,sentence,17
Ch 16_107_en,Ch 16,ʿAnūq dégen  ḥażret-i Ādam ʿaläyhiʾs-sälāmnıñ qızları érdi.,Anuq was Adam’s daughter.,chg,en,sentence,7
Ch 16_107_kk,Ch 16,ʿAnūq dégen  ḥażret-i Ādam ʿaläyhiʾs-sälāmnıñ qızları érdi.,Ануқ деген Хазрет Адам ғалейһиссәләмнің қыздары еді.,chg,kk,sentence,7
Ch 16_107_ru,Ch 16,ʿAnūq dégen  ḥażret-i Ādam ʿaläyhiʾs-sälāmnıñ qızları érdi.,"Анук была дочерью Адама, мир ему.",chg,ru,sentence,7
Ch 16_107_uz,Ch 16,ʿAnūq dégen  ḥażret-i Ādam ʿaläyhiʾs-sälāmnıñ qızları érdi.,Unuq degan Hazrat Odam alayhissalomning qizlari edi.,chg,uz,sentence,7
Ch 16_107_tr,Ch 16,ʿAnūq dégen  ḥażret-i Ādam ʿaläyhiʾs-sälāmnıñ qızları érdi.,Unuk deyen Hazreti Adem aleyhisselamın kızları idi.,chg,tr,sentence,7
Ch 16_110_en,Ch 16,"Yol yürse, bu ayaǧınıñ ol ayaǧınıñ arası bir künçülük yol érdi.","When he ran along the road, between this foot and that foot, there was a day’s travel.",chg,en,sentence,11
Ch 16_110_kk,Ch 16,"Yol yürse, bu ayaǧınıñ ol ayaǧınıñ arası bir künçülük yol érdi.","Жол жүрсе, бұл аяғы мен ол аяғының арасы бір күндік жол еді.",chg,kk,sentence,11
Ch 16_110_ru,Ch 16,"Yol yürse, bu ayaǧınıñ ol ayaǧınıñ arası bir künçülük yol érdi.","Когда он шел по дороге, между одной его ногой и другой было расстояние в один день пути.",chg,ru,sentence,11
Ch 16_110_uz,Ch 16,"Yol yürse, bu ayaǧınıñ ol ayaǧınıñ arası bir künçülük yol érdi.","Yo'l yursa, bu oyog'ining u oyog'ining orasi bir kunlik yo'l edi.",chg,uz,sentence,11
Ch 16_110_tr,Ch 16,"Yol yürse, bu ayaǧınıñ ol ayaǧınıñ arası bir künçülük yol érdi.","Yol yürüse, bu ayağının o ayağının arası bir günlük yol idi.",chg,tr,sentence,11
Ch 16_112_en,Ch 16,"Yérdin yulup alǧanıça, aǧzıǧa qatışıça, salıp şümüp, mı̇̄wsı birlä yutar érdi.","As he pulled them from the ground and stuck them in his mouth, he would suck on them, swallowing them together with their fruit.",chg,en,sentence,11
Ch 16_112_kk,Ch 16,"Yérdin yulup alǧanıça, aǧzıǧa qatışıça, salıp şümüp, mı̇̄wsı birlä yutar érdi.","Жерден жұлып алғанша, аузына салғанша, салып сорып, жемісімен бірге жұтар еді.",chg,kk,sentence,11
Ch 16_112_ru,Ch 16,"Yérdin yulup alǧanıça, aǧzıǧa qatışıça, salıp şümüp, mı̇̄wsı birlä yutar érdi.","Срывая с земли и кладя в рот, он обсасывал их и глотал вместе с плодами.",chg,ru,sentence,11
Ch 16_112_uz,Ch 16,"Yérdin yulup alǧanıça, aǧzıǧa qatışıça, salıp şümüp, mı̇̄wsı birlä yutar érdi.","Yerdan yulib olguncha, og'ziga solguncha, solib shimib, mevasi birla yutar edi.",chg,uz,sentence,11
Ch 16_112_tr,Ch 16,"Yérdin yulup alǧanıça, aǧzıǧa qatışıça, salıp şümüp, mı̇̄wsı birlä yutar érdi.","Yerden yolup alınca, ağzına atınca, salıp emip, meyvesi ile yutar idi.",chg,tr,sentence,11
Ch 16_114_en,Ch 16,Bälki ustuḫᵛānları bilä yutar érdi.,He would even eat them with their skeletons.,chg,en,sentence,5
Ch 16_114_kk,Ch 16,Bälki ustuḫᵛānları bilä yutar érdi.,Бәлкім сүйектерімен бірге жұтар еді.,chg,kk,sentence,5
Ch 16_114_ru,Ch 16,Bälki ustuḫᵛānları bilä yutar érdi.,Даже глотал их вместе с костями.,chg,ru,sentence,5
Ch 16_114_uz,Ch 16,Bälki ustuḫᵛānları bilä yutar érdi.,Balki ustixonlari bilan yutar edi.,chg,uz,sentence,5
Ch 16_114_tr,Ch 16,Bälki ustuḫᵛānları bilä yutar érdi.,Belki kemikleri ile yutar idi.,chg,tr,sentence,5
Ch 16_115_en,Ch 16,"Ḥikāyatda andaǧ keltürüpdürler kim, ʿĀc ṭūfānda hälāk bolmadı.",It has come down to us in stories that Aj did not perish in the Flood.,chg,en,sentence,8
Ch 16_115_kk,Ch 16,"Ḥikāyatda andaǧ keltürüpdürler kim, ʿĀc ṭūfānda hälāk bolmadı.","Хикаяда солай келтіріпті кім, Адж топанда қаза болмады.",chg,kk,sentence,8
Ch 16_115_ru,Ch 16,"Ḥikāyatda andaǧ keltürüpdürler kim, ʿĀc ṭūfānda hälāk bolmadı.","В преданиях передают так, что Адж не погиб во время Потопа.",chg,ru,sentence,8
Ch 16_115_uz,Ch 16,"Ḥikāyatda andaǧ keltürüpdürler kim, ʿĀc ṭūfānda hälāk bolmadı.","Hikoyatda andog' keltiribdirlarkim, Oj to'fonda halok bo'lmadi.",chg,uz,sentence,8
Ch 16_115_tr,Ch 16,"Ḥikāyatda andaǧ keltürüpdürler kim, ʿĀc ṭūfānda hälāk bolmadı.","Hikayede öyle getiripdiler ki, Ac tufanda helak olmadı.",chg,tr,sentence,8
Ch 16_116_en,Ch 16,Ammā kāfir émes érdi.,"However, he was not a nonbeliever.",chg,en,phrase,4
Ch 16_116_kk,Ch 16,Ammā kāfir émes érdi.,Бірақ кәпір емес еді.,chg,kk,phrase,4
Ch 16_116_ru,Ch 16,Ammā kāfir émes érdi.,Однако он не был неверным.,chg,ru,phrase,4
Ch 16_116_uz,Ch 16,Ammā kāfir émes érdi.,Ammo kofir emas edi.,chg,uz,phrase,4
Ch 16_116_tr,Ch 16,Ammā kāfir émes érdi.,Ama kafir değil idi.,chg,tr,phrase,4
Ch 16_119_en,Ch 16,Ṭūfān suyu anıñ teziǧa yetmedi.,The waters of the Flood did not reach his knees.,chg,en,sentence,5
Ch 16_119_kk,Ch 16,Ṭūfān suyu anıñ teziǧa yetmedi.,Топан суы оның тізесіне жетпеді.,chg,kk,sentence,5
Ch 16_119_ru,Ch 16,Ṭūfān suyu anıñ teziǧa yetmedi.,Воды Потопа не доставали ему до колен.,chg,ru,sentence,5
Ch 16_119_uz,Ch 16,Ṭūfān suyu anıñ teziǧa yetmedi.,To'fon suvi uning tizzasiga yetmadi.,chg,uz,sentence,5
Ch 16_119_tr,Ch 16,Ṭūfān suyu anıñ teziǧa yetmedi.,Tufan suyu onun dizine yetmedi.,chg,tr,sentence,5
Ch 16_120_en,Ch 16,Yoqqarı häm ötmedi.,Nor did they go above them.,chg,en,phrase,3
Ch 16_120_kk,Ch 16,Yoqqarı häm ötmedi.,Жоғары да өтпеді.,chg,kk,phrase,3
Ch 16_120_ru,Ch 16,Yoqqarı häm ötmedi.,И выше не поднимались.,chg,ru,phrase,3
Ch 16_120_uz,Ch 16,Yoqqarı häm ötmedi.,Yuqori ham o'tmadi.,chg,uz,phrase,3
Ch 16_120_tr,Ch 16,Yoqqarı häm ötmedi.,Yukarı hem geçmedi.,chg,tr,phrase,3
Ch 16_124_en,Ch 16,Bu qız çoñ boldı.,This girl grew up.,chg,en,phrase,4
Ch 16_124_kk,Ch 16,Bu qız çoñ boldı.,Бұл қыз үлкен болды.,chg,kk,phrase,4
Ch 16_124_ru,Ch 16,Bu qız çoñ boldı.,Эта девушка выросла.,chg,ru,phrase,4
Ch 16_124_uz,Ch 16,Bu qız çoñ boldı.,Bu qiz cho'ng bo'ldi.,chg,uz,phrase,4
Ch 16_124_tr,Ch 16,Bu qız çoñ boldı.,Bu kız büyük oldu.,chg,tr,phrase,4
Ch 16_125_en,Ch 16,Bir kün cüftluqǧa meyl qılıp érdi.,"One day, he wanted to couple with her.",chg,en,sentence,6
Ch 16_125_kk,Ch 16,Bir kün cüftluqǧa meyl qılıp érdi.,Бір күні қосылуға ниет қылып еді.,chg,kk,sentence,6
Ch 16_125_ru,Ch 16,Bir kün cüftluqǧa meyl qılıp érdi.,Однажды он возжелал сойтись с ней.,chg,ru,sentence,6
Ch 16_125_uz,Ch 16,Bir kün cüftluqǧa meyl qılıp érdi.,Bir kun juftlikka mayl qilib edi.,chg,uz,sentence,6
Ch 16_125_tr,Ch 16,Bir kün cüftluqǧa meyl qılıp érdi.,Bir gün çiftliğe meyil kılıp idi.,chg,tr,sentence,6
Ch 16_126_en,Ch 16,"Bu qız qorqup, qabūl qılmadı.","This girl was frightened, and she refused.",chg,en,sentence,5
Ch 16_126_kk,Ch 16,"Bu qız qorqup, qabūl qılmadı.","Бұл қыз қорқып, қабыл қылмады.",chg,kk,sentence,5
Ch 16_126_ru,Ch 16,"Bu qız qorqup, qabūl qılmadı.",Девушка испугалась и не согласилась.,chg,ru,sentence,5
Ch 16_126_uz,Ch 16,"Bu qız qorqup, qabūl qılmadı.","Bu qiz qo'rqib, qabul qilmadi.",chg,uz,sentence,5
Ch 16_126_tr,Ch 16,"Bu qız qorqup, qabūl qılmadı.","Bu kız korkup, kabul kılmadı.",chg,tr,sentence,5
Ch 16_128_en,Ch 16,Qız taǧ quyrıǧıqa keldi.,The girl came to the foot of the mountain.,chg,en,phrase,4
Ch 16_128_kk,Ch 16,Qız taǧ quyrıǧıqa keldi.,Қыз тау етегіне келді.,chg,kk,phrase,4
Ch 16_128_ru,Ch 16,Qız taǧ quyrıǧıqa keldi.,Девушка спустилась к подножию горы.,chg,ru,phrase,4
Ch 16_128_uz,Ch 16,Qız taǧ quyrıǧıqa keldi.,Qiz tog' quyrug'iga keldi.,chg,uz,phrase,4
Ch 16_128_tr,Ch 16,Qız taǧ quyrıǧıqa keldi.,Kız dağ eteğine geldi.,chg,tr,phrase,4
Ch 16_129_en,Ch 16,Bir yigitke közi tüşti.,Her eye fell upon a young man.,chg,en,phrase,4
Ch 16_129_kk,Ch 16,Bir yigitke közi tüşti.,Бір жігітке көзі түсті.,chg,kk,phrase,4
Ch 16_129_ru,Ch 16,Bir yigitke közi tüşti.,Её взгляд упал на одного юношу.,chg,ru,phrase,4
Ch 16_129_uz,Ch 16,Bir yigitke közi tüşti.,Bir yigitga ko'zi tushdi.,chg,uz,phrase,4
Ch 16_129_tr,Ch 16,Bir yigitke közi tüşti.,Bir yiğide gözü düştü.,chg,tr,phrase,4
Ch 16_130_en,Ch 16,Aña ʿāşıq boldı.,She fell in love with him.,chg,en,phrase,3
Ch 16_130_kk,Ch 16,Aña ʿāşıq boldı.,Оған ғашық болды.,chg,kk,phrase,3
Ch 16_130_ru,Ch 16,Aña ʿāşıq boldı.,Она влюбилась в него.,chg,ru,phrase,3
Ch 16_130_uz,Ch 16,Aña ʿāşıq boldı.,Unga oshiq bo'ldi.,chg,uz,phrase,3
Ch 16_130_tr,Ch 16,Aña ʿāşıq boldı.,Ona aşık oldu.,chg,tr,phrase,3
Ch 16_131_en,Ch 16,"Yigit häm körüp, ʿāşıqı şäydā boldı.","The young man saw her, too, and his passion was enflamed.",chg,en,sentence,6
Ch 16_131_kk,Ch 16,"Yigit häm körüp, ʿāşıqı şäydā boldı.","Жігіт те көріп, есі кете ғашық болды.",chg,kk,sentence,6
Ch 16_131_ru,Ch 16,"Yigit häm körüp, ʿāşıqı şäydā boldı.",Юноша тоже увидел ее и безумно влюбился.,chg,ru,sentence,6
Ch 16_131_uz,Ch 16,"Yigit häm körüp, ʿāşıqı şäydā boldı.","Yigit ham ko'rib, oshiq-u shaydo bo'ldi.",chg,uz,sentence,6
Ch 16_131_tr,Ch 16,"Yigit häm körüp, ʿāşıqı şäydā boldı.","Yiğit hem görüp, aşığı şeyda oldu.",chg,tr,sentence,6
Ch 16_134_en,Ch 16,"Mama ayttı ki, “Yaǧaççı qaşıǧa barıp, bir ṣanduq éttürüp, meniñ qaşımǧa alıp keliñ,” dédi.","The old woman said, “Go to the carpenter, and get a box made, then bring it back to me.”",chg,en,sentence,14
Ch 16_134_kk,Ch 16,"Mama ayttı ki, “Yaǧaççı qaşıǧa barıp, bir ṣanduq éttürüp, meniñ qaşımǧa alıp keliñ,” dédi.","Мама айтты: ""Ағаш ұстасының қасына барып, бір сандық жасаттырып, менің қасыма алып келіңдер"", – деді.",chg,kk,sentence,14
Ch 16_134_ru,Ch 16,"Mama ayttı ki, “Yaǧaççı qaşıǧa barıp, bir ṣanduq éttürüp, meniñ qaşımǧa alıp keliñ,” dédi.","Старуха сказала: «Иди к плотнику, закажи сундук и принеси его ко мне».",chg,ru,sentence,14
Ch 16_134_uz,Ch 16,"Mama ayttı ki, “Yaǧaççı qaşıǧa barıp, bir ṣanduq éttürüp, meniñ qaşımǧa alıp keliñ,” dédi.","Momo aytdiki: ""Yog'och ustasi qoshiga borib, bir sandiq yasattirib, mening qoshimga olib keling,"" dédi.",chg,uz,sentence,14
Ch 16_134_tr,Ch 16,"Mama ayttı ki, “Yaǧaççı qaşıǧa barıp, bir ṣanduq éttürüp, meniñ qaşımǧa alıp keliñ,” dédi.","Kocakarı dédi ki: “Marangoz yanına varıp, bir sandık yaptırıp, benim yanıma alıp gelin,” dédi.",chg,tr,sentence,14
Ch 16_135_en,Ch 16,"Ṣanduq éttürüp, mamanıñ qaşıǧa alıp bardı.","He had the box made, and then brought it back to the old woman.",chg,en,sentence,6
Ch 16_135_kk,Ch 16,"Ṣanduq éttürüp, mamanıñ qaşıǧa alıp bardı.","Сандық жасаттырып, маманың қасына алып барды.",chg,kk,sentence,6
Ch 16_135_ru,Ch 16,"Ṣanduq éttürüp, mamanıñ qaşıǧa alıp bardı.","Заказав сундук, он принес его к старухе.",chg,ru,sentence,6
Ch 16_135_uz,Ch 16,"Ṣanduq éttürüp, mamanıñ qaşıǧa alıp bardı.","Sandiq yasattirib, momoning qoshiga olib bordi.",chg,uz,sentence,6
Ch 16_135_tr,Ch 16,"Ṣanduq éttürüp, mamanıñ qaşıǧa alıp bardı.","Sandık yaptırıp, kocakarının yanına alıp vardı.",chg,tr,sentence,6
Ch 16_136_en,Ch 16,"Bu yigitni ṣanduqǧa sulap, alıp barıp, ol taǧnıñ tübide qoyup, qaşıda olturdı.","She locked the young man in the box and took it to the bottom of the mountain, where she put it down and sat down beside it.",chg,en,sentence,12
Ch 16_136_kk,Ch 16,"Bu yigitni ṣanduqǧa sulap, alıp barıp, ol taǧnıñ tübide qoyup, qaşıda olturdı.","Бұл жігітті сандыққа сұлап, алып барып, ол таудың түбіне қойып, қасында отырды.",chg,kk,sentence,12
Ch 16_136_ru,Ch 16,"Bu yigitni ṣanduqǧa sulap, alıp barıp, ol taǧnıñ tübide qoyup, qaşıda olturdı.","Уложив юношу в сундук, она отнесла его к подножию горы, поставила и села рядом.",chg,ru,sentence,12
Ch 16_136_uz,Ch 16,"Bu yigitni ṣanduqǧa sulap, alıp barıp, ol taǧnıñ tübide qoyup, qaşıda olturdı.","Bu yigitni sandiqqa solib, olib borib, u tog'ning tubida qo'yib, qoshida o'tirdi.",chg,uz,sentence,12
Ch 16_136_tr,Ch 16,"Bu yigitni ṣanduqǧa sulap, alıp barıp, ol taǧnıñ tübide qoyup, qaşıda olturdı.","Bu yiğidi sandığa koyup, alıp varıp, o dağın dibine koyup, yanında oturdu.",chg,tr,sentence,12
Ch 16_138_en,Ch 16,"Mama yıǧlap ayttı ki, “Ay, oǧlum! Bu ṣanduqta kişiniñ amānatı bar érdi!","The old woman cried, “Oh, my boy! In this box is a thing that has been entrusted to me.",chg,en,sentence,12
Ch 16_138_kk,Ch 16,"Mama yıǧlap ayttı ki, “Ay, oǧlum! Bu ṣanduqta kişiniñ amānatı bar érdi!","Мама жылап айтты: ""Әй, ұлым! Бұл сандықта кісінің аманаты бар еді!",chg,kk,sentence,12
Ch 16_138_ru,Ch 16,"Mama yıǧlap ayttı ki, “Ay, oǧlum! Bu ṣanduqta kişiniñ amānatı bar érdi!","Старуха со слезами сказала: «О сынок! В этом сундуке чужая вещь, доверенная мне!",chg,ru,sentence,12
Ch 16_138_uz,Ch 16,"Mama yıǧlap ayttı ki, “Ay, oǧlum! Bu ṣanduqta kişiniñ amānatı bar érdi!","Momo yig'lab aytdiki: ""Ey, o'g'lim! Bu sandiqda kishining omonati bor edi!",chg,uz,sentence,12
Ch 16_138_tr,Ch 16,"Mama yıǧlap ayttı ki, “Ay, oǧlum! Bu ṣanduqta kişiniñ amānatı bar érdi!",Kocakarı ağlayıp dédi ki: “Ey oğlum! Bu sandıkta kişinin emaneti var idi!,chg,tr,sentence,12
Ch 16_140_en,Ch 16,"Yänä kişige iʿtimādım yoq,” dép érdi.",I cannot trust anybody else.,chg,en,sentence,6
Ch 16_140_kk,Ch 16,"Yänä kişige iʿtimādım yoq,” dép érdi.","Және басқа кісіге сенімім жоқ"", – деп еді.",chg,kk,sentence,6
Ch 16_140_ru,Ch 16,"Yänä kişige iʿtimādım yoq,” dép érdi.","Другим людям у меня доверия нет», – сказала она.",chg,ru,sentence,6
Ch 16_140_uz,Ch 16,"Yänä kişige iʿtimādım yoq,” dép érdi.","Yana kishiga e'timodim yo'q,"" deb edi.",chg,uz,sentence,6
Ch 16_140_tr,Ch 16,"Yänä kişige iʿtimādım yoq,” dép érdi.","Yine kişiye itimadım yok,” demiş idi.",chg,tr,sentence,6
Ch 16_143_en,Ch 16,"Bu qız ṣanduqnuñ aǧzını açıp, bu yigitni kördi.",This girl opened up the box and saw the young man.,chg,en,sentence,8
Ch 16_143_kk,Ch 16,"Bu qız ṣanduqnuñ aǧzını açıp, bu yigitni kördi.","Бұл қыз сандықтың аузын ашып, бұл жігітті көрді.",chg,kk,sentence,8
